tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI
1,9,39,106,1748,194.22222222222223,44.82051282051282,16.49056603773585,7.735849056603773,21.025641025641026,91.11111111111111,0.23076923076923078,4.85207100591716,8.260108695652175
2,8,56,160,2364,295.5,42.214285714285715,14.775,2.96875,8.482142857142858,59.375,0.14285714285714285,1.211734693877551,7.635417956656344
3,10,58,170,3064,306.4,52.827586206896555,18.023529411764706,3.123529411764706,9.155172413793103,53.1,0.1724137931034483,1.5784780023781213,8.495862607338015
4,21,123,374,5816,276.95238095238096,47.28455284552845,15.550802139037433,1.9491978609625669,5.926829268292683,34.714285714285715,0.17073170731707318,1.0118976799524093,8.581445182724252
5,19,155,412,6230,327.89473684210526,40.193548387096776,15.12135922330097,1.4441747572815533,3.838709677419355,31.31578947368421,0.12258064516129032,0.47055150884495317,8.655993836671797
6,2,92,370,5998,2999.0,65.19565217391305,16.21081081081081,0.6513513513513514,2.619565217391304,120.5,0.021739130434782608,0.05694706994328922,7.659055007052185
7,7,82,250,3424,489.14285714285717,41.75609756097561,13.696,1.936,5.902439024390244,69.14285714285714,0.08536585365853659,0.5038667459845331,7.803408450704225
8,84,198,512,6582,78.35714285714286,33.24242424242424,12.85546875,2.919921875,7.55050505050505,17.797619047619047,0.42424242424242425,3.2032445668809304,8.38865587614356
9,20,54,154,2984,149.2,55.25925925925926,19.376623376623378,1.8766233766233766,5.351851851851852,14.45,0.37037037037037035,1.9821673525377228,8.263397386625666
10,5,55,170,2512,502.4,45.67272727272727,14.776470588235295,2.388235294117647,7.381818181818182,81.2,0.09090909090909091,0.6710743801652893,7.293906399235912
11,91,145,442,5514,60.59340659340659,38.02758620689655,12.475113122171946,0.8552036199095022,2.606896551724138,4.153846153846154,0.6275862068965518,1.636052318668252,7.37495278969957
12,2,54,164,3082,1541.0,57.074074074074076,18.79268292682927,1.2804878048780488,3.888888888888889,105.0,0.037037037037037035,0.14403292181069957,9.317817638266067
13,2,83,338,5396,2698.0,65.01204819277109,15.964497041420119,0.591715976331361,2.4096385542168677,100.0,0.024096385542168676,0.05806357961968356,7.1794730238394
14,16,88,384,5460,341.25,62.04545454545455,14.21875,0.3619791666666667,1.5795454545454546,8.6875,0.18181818181818182,0.28719008264462814,8.77124125874126
15,2,48,170,3032,1516.0,63.166666666666664,17.83529411764706,1.5470588235294118,5.479166666666667,131.5,0.041666666666666664,0.2282986111111111,8.422857142857147
16,47,142,422,6618,140.80851063829786,46.605633802816904,15.682464454976303,1.1753554502369667,3.492957746478873,10.553191489361701,0.33098591549295775,1.1561198174965284,7.789353023909985
17,9,66,180,3196,355.1111111111111,48.42424242424242,17.755555555555556,10.366666666666667,28.272727272727273,207.33333333333334,0.13636363636363635,3.855371900826446,7.382831050228315
18,2,40,124,2070,1035.0,51.75,16.693548387096776,2.8306451612903225,8.775,175.5,0.05,0.43875000000000003,9.45995454545454
19,2,127,348,4818,2409.0,37.93700787401575,13.844827586206897,1.3793103448275863,3.779527559055118,240.0,0.015748031496062992,0.05952011904023808,7.935565520677628
20,6,68,210,2740,456.6666666666667,40.294117647058826,13.047619047619047,1.9333333333333333,5.970588235294118,67.66666666666667,0.08823529411764706,0.5268166089965398,5.428017467248907
21,6,13,36,544,90.66666666666667,41.84615384615385,15.11111111111111,10.027777777777779,27.76923076923077,60.166666666666664,0.46153846153846156,12.81656804733728,6.852469635627532
22,62,132,338,4124,66.51612903225806,31.242424242424242,12.201183431952662,2.701183431952663,6.916666666666667,14.725806451612904,0.4696969696969697,3.248737373737374,7.322545668827338
23,2,23,106,1362,681.0,59.21739130434783,12.849056603773585,2.0754716981132075,9.565217391304348,110.0,0.08695652173913043,0.831758034026465,8.785302013422815
24,11,49,162,2096,190.54545454545453,42.775510204081634,12.938271604938272,0.8395061728395061,2.7755102040816326,12.363636363636363,0.22448979591836735,0.6230737192836319,8.551532524807055
25,6,67,196,3432,572.0,51.223880597014926,17.510204081632654,1.5816326530612246,4.626865671641791,51.666666666666664,0.08955223880597014,0.4143461795500111,9.064821066846726
,,,,,,,,,,,,,
tale_id,episode_id,sentence,dep_distance,Eventfulness,I
1,1,"Cuentan que en un tiempo muy lejano el rey decidió pasear por sus dominios, que incluían una pequeña aldea en la que vivía un molinero junto con su bella hija.",496,0.25,124.0
1,1,"Al interesarse el rey por ella, el molinero mintió para darse importancia: ""Además de bonita, es capaz de convertir la paja en oro hilándola con una rueca.""",528,0.25,132.0
1,1,"El rey, francamente contento con dicha cualidad de la muchacha, no lo dudó un instante y la llevó con él a palacio.",160,0.25,40.0
1,2,"Una vez en el castillo, el rey ordenó que condujesen a la hija del molinero a una habitación repleta de paja, donde había también una rueca: ""Tienes hasta el alba para demostrarme que tu padre decía la verdad y convertir esta paja en oro.",796,0.3333333333333333,265.3333333333333
1,2,"De lo contrario, serás desterrada.""",28,0.3333333333333333,9.333333333333332
1,3,"La pobre niña lloró desconsolada, pero he aquí que apareció un estrafalario enano que le ofreció hilar la paja en oro a cambio de su collar.",226,0.3333333333333333,75.33333333333333
1,3,"La hija del molinero le entregó la joya y... zis-zas, zis-zas, el enano hilaba la paja que se iba convirtiendo en oro en las canillas, hasta que no quedó ni una brizna de paja y la habitación refulgía por el oro.",949,0.3333333333333333,316.3333333333333
1,4,"Cuando el rey vio la proeza, guiado por la avaricia, espetó: ""Veremos si puedes hacer lo mismo en esta habitación.""",199,0.3333333333333333,66.33333333333333
1,4,Y le señaló una estancia más grande y más repleta de paja que la del día anterior.,137,0.3333333333333333,45.666666666666664
1,5,"La muchacha estaba desesperada, pues creía imposible cumplir la tarea pero, como el día anterior, apareció el enano saltarín: ""¿Qué me das si hilo la paja para convertirla en oro?""",598,0.058823529411764705,35.1764705882353
1,5,preguntó al hacerse visible.,10,0.058823529411764705,0.5882352941176471
1,5,"""Sólo tengo esta sortija.""",21,0.058823529411764705,1.2352941176470589
1,5,Dijo la doncella tendiéndole el anillo.,21,0.058823529411764705,1.2352941176470589
1,5,"""Empecemos pues,"" respondió el enano.",21,0.058823529411764705,1.2352941176470589
1,5,"Y zis-zas, zis-zas, toda la paja se convirtió en oro hilado.",91,0.058823529411764705,5.352941176470588
1,5,"Pero la codicia del rey no tenía fin, y cuando comprobó que se habían cumplido sus órdenes, anunció: ""Repetirás la hazaña una vez más, si lo consigues, te haré mi esposa.""",605,0.058823529411764705,35.588235294117645
1,5,"Pues pensaba que, a pesar de ser hija de un molinero, nunca encontraría mujer con dote mejor.",172,0.058823529411764705,10.117647058823529
1,5,"Una noche más lloró la muchacha, y de nuevo apareció el grotesco enano: ""¿Qué me darás a cambio de solucionar tu problema?""",207,0.058823529411764705,12.176470588235293
1,5,"Preguntó, saltando, a la chica.",28,0.058823529411764705,1.6470588235294117
1,5,"""No tengo más joyas que ofrecerte,"" y pensando que esta vez estaba perdida, gimió desconsolada.",142,0.058823529411764705,8.352941176470589
1,5,"""Bien, en ese caso, me darás tu primer hijo,"" demandó el enanillo.",81,0.058823529411764705,4.764705882352941
1,5,"Aceptó la muchacha: ""Quién sabe cómo irán las cosas en el futuro.""",70,0.058823529411764705,4.117647058823529
1,5,"- ""Dijo para sus adentros.""",28,0.058823529411764705,1.6470588235294117
1,5,"Y como ya había ocurrido antes, la paja se iba convirtiendo en oro a medida que el extraño ser la hilaba.",253,0.058823529411764705,14.882352941176471
1,5,"Cuando el rey entró en la habitación, sus ojos brillaron más aún que el oro que estaba contemplando, y convocó a sus súbditos para la celebración de los esponsales.",286,0.058823529411764705,16.823529411764707
1,6,"Vivieron ambos felices y al cabo de una año, tuvieron un precioso retoño.",72,0.125,9.0
1,6,"La ahora reina había olvidado el incidente con la rueca, la paja, el oro y el enano, y por eso se asustó enormemente cuando una noche apareció el duende saltarín reclamando su recompensa.",631,0.125,78.875
1,6,"""Por favor, enano, por favor, ahora poseo riqueza, te daré todo lo que quieras.""",210,0.125,26.25
1,6,¿Cómo puedes comparar el valor de una vida con algo material?,48,0.125,6.0
1,6,"Quiero a tu hijo,"" exigió el desaliñado enano.",55,0.125,6.875
1,6,"Pero tanto rogó y suplicó la mujer, que conmovió al enano: ""Tienes tres días para averiguar cuál es mi nombre, si lo aciertas, dejaré que te quedes con el niño.",326,0.125,40.75
1,6,"Por más que pensó y se devanó los sesos la molinerita para buscar el nombre del enano, nunca acertaba la respuesta correcta.",276,0.125,34.5
